Marital status,Course,Daytime/evening attendance,Nationality,Mother qualification,Father qualification,Gender,Scholarship holder,International,Age at enrollment,GDP,Target,Country,Latitude,Longitude
1,6,1,1,13,14,0,0,0,24,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,3,3,0,0,0,21,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,1,1,0,1,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,28,0,0,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
2,5,1,1,10,14,0,1,0,20,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,4,14,0,0,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,1,14,0,1,0,19,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,0,0,30,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,28,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,14,0,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,23,28,0,1,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,27,0,0,0,20,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,23,28,0,0,0,19,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,0,0,19,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,13,27,0,0,0,19,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,1,28,0,1,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,3,14,0,0,0,17,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,16,1,1,13,28,0,0,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,13,1,0,0,0,18,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,0,0,25,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,10,28,0,0,0,19,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,13,1,0,0,0,24,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,1,1,0,1,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,1,0,1,0,20,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,1,1,0,1,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,1,0,20,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,3,0,0,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,3,1,0,0,0,31,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,14,0,0,0,20,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,3,2,0,0,0,18,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,16,1,1,1,1,0,0,0,18,-1.7,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,1,2,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,13,3,0,0,0,20,2.02,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,2,14,0,1,0,20,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,13,14,0,1,0,19,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,13,14,0,1,0,21,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,10,0,0,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,1,1,0,0,0,21,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,0,0,19,2.02,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,1,14,0,0,0,20,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,2,0,0,0,20,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,10,1,0,1,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,13,14,0,1,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,13,14,0,1,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,23,27,0,1,0,21,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,14,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,1,0,1,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,22,27,0,1,0,20,-1.7,Graduate,Portugal,39.6621648,-8.1353519
2,12,1,1,22,27,0,1,0,32,-3.12,Graduate,Portugal,39.6621648,-8.1353519
2,17,0,1,22,27,0,0,0,34,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,13,27,0,1,0,23,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,4,1,0,0,0,18,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,3,0,1,22,14,0,0,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,22,27,0,0,0,34,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,3,0,16,1,1,0,0,1,25,3.51,Enrolled,Moldova (Republic of),47.267881,28.584363
1,9,1,1,22,28,0,0,0,21,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,7,0,1,0,20,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,18,14,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,3,27,0,0,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,22,27,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,22,28,0,0,0,24,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,13,14,0,0,0,32,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,1,1,0,0,0,24,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,23,27,0,1,0,18,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,23,28,0,0,0,28,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,13,28,0,1,0,18,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,16,1,1,19,24,0,0,0,24,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,1,27,0,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
2,3,0,1,22,27,0,0,0,44,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,27,0,1,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,22,27,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,1,1,0,0,0,22,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,16,1,1,22,27,0,1,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
2,17,0,1,22,27,0,0,0,44,-4.06,Graduate,Portugal,39.6621648,-8.1353519
5,16,1,1,23,1,0,0,0,33,0.32,Dropout,Portugal,39.6621648,-8.1353519
2,16,1,1,22,27,0,0,0,32,1.74,Dropout,Portugal,39.6621648,-8.1353519
2,4,1,1,13,14,0,0,0,35,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,13,14,0,0,0,20,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,3,1,0,0,0,24,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,1,0,0,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,0,0,21,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,1,1,1,1,1,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,13,1,1,0,0,27,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,16,1,1,13,1,0,0,0,30,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,23,28,1,0,0,21,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,1,10,1,0,0,19,3.51,Graduate,Portugal,39.6621648,-8.1353519
2,17,0,1,22,27,0,0,0,34,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,4,14,1,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,3,2,1,0,0,21,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,3,29,1,0,0,17,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,13,27,0,1,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,22,28,1,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,0,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
4,11,1,1,23,27,0,0,0,45,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,13,27,0,0,0,26,-4.06,Graduate,Portugal,39.6621648,-8.1353519
2,17,0,1,22,27,1,0,0,51,-1.7,Dropout,Portugal,39.6621648,-8.1353519
2,15,1,1,22,27,1,1,0,49,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,3,14,1,0,0,22,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,1,27,1,0,0,22,0.32,Dropout,Portugal,39.6621648,-8.1353519
2,8,1,1,3,3,0,0,0,33,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,9,22,27,0,0,1,20,-3.12,Graduate,Cabo Verde,16.0000552,-24.0083947
1,10,1,1,23,14,0,1,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,23,27,0,0,0,20,1.74,Dropout,Portugal,39.6621648,-8.1353519
2,17,0,14,23,27,0,0,1,37,3.51,Graduate,Brazil,-10.3333333,-53.2
1,11,1,2,22,1,1,0,1,18,0.32,Graduate,Germany,51.1638175,10.4478313
1,11,1,1,1,14,0,0,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,14,0,0,0,21,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,1,0,0,0,20,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,1,0,0,0,19,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,13,1,1,23,14,0,0,0,20,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,3,1,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,0,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,22,28,0,0,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,28,0,1,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,1,14,0,0,0,18,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,28,0,0,0,19,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,13,1,1,1,14,0,1,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,14,22,14,0,1,1,19,2.02,Graduate,Brazil,-10.3333333,-53.2
1,4,1,1,1,14,0,1,0,24,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,27,0,0,0,20,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,1,14,0,1,0,21,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,23,27,0,0,0,20,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,27,0,1,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,13,1,1,13,14,0,1,0,19,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,23,28,0,0,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,23,14,0,0,0,21,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,1,28,0,1,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,1,0,1,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,4,1,0,1,0,17,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,13,28,0,0,0,19,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,22,1,1,0,0,23,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,1,27,0,0,0,19,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,3,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,23,28,0,0,0,20,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,14,0,1,0,19,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,13,28,0,1,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,22,27,0,1,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,1,0,0,0,19,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,27,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,3,3,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,28,0,1,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,27,0,1,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,4,4,0,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,0,0,21,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,3,1,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,13,27,0,1,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,13,27,0,0,0,18,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,3,0,1,1,1,0,0,0,30,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,8,1,1,3,2,0,0,0,18,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,1,1,0,0,0,25,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,23,27,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
5,6,1,1,13,14,0,0,0,21,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,5,4,0,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,3,3,0,0,0,29,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,8,1,1,3,3,0,0,0,20,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,3,1,0,0,0,26,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,23,1,0,0,0,21,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,14,0,1,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,0,0,19,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,23,28,0,0,0,21,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,3,0,1,1,1,0,0,0,20,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,1,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,19,14,0,0,0,20,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,13,28,0,1,0,20,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,18,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
1,5,1,1,1,1,0,0,0,18,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,1,22,27,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,2,14,0,0,0,18,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,3,3,0,0,0,22,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,14,0,0,0,19,-1.7,Enrolled,Portugal,39.6621648,-8.1353519
1,4,1,1,13,1,0,1,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,13,1,1,13,14,0,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,28,0,0,0,20,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,23,27,0,0,0,18,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,1,14,0,0,0,21,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,1,14,0,0,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,28,0,0,0,18,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,4,10,10,0,0,1,18,0.32,Graduate,Italy,42.6384261,12.674297
1,2,1,1,1,1,0,0,0,18,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,13,14,0,1,0,21,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,1,28,0,0,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,22,27,0,1,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,14,0,0,0,19,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,5,3,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,23,28,0,1,0,19,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,23,1,0,1,0,20,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,12,13,0,0,0,18,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,13,14,0,1,0,19,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,13,1,0,0,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,13,27,0,0,0,18,2.02,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,1,27,0,1,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,13,27,0,0,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,1,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,28,0,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,1,0,0,0,25,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,22,27,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,23,14,0,0,0,19,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,13,1,1,13,28,0,1,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,13,14,0,1,0,20,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,18,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,23,27,0,0,0,20,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,1,0,0,0,21,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,3,1,0,0,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
2,3,0,1,22,27,0,0,0,42,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,3,3,0,0,0,18,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,5,1,1,22,27,0,1,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,23,14,0,0,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,13,14,0,0,0,21,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,27,0,1,0,20,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,1,14,0,0,0,20,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,3,1,0,0,0,21,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,23,27,0,0,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,14,0,0,0,21,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,23,14,0,0,0,19,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,1,1,0,0,0,18,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,22,14,0,0,0,22,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,3,1,0,0,0,21,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,22,27,0,1,0,18,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,3,0,1,0,20,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,19,27,0,0,0,18,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,13,27,0,0,0,20,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,23,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,1,1,0,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,1,0,0,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,27,0,1,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,23,28,0,0,0,20,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,3,0,0,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,3,3,0,0,0,20,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,14,0,0,0,21,0.79,Graduate,Portugal,39.6621648,-8.1353519
2,5,1,1,22,1,0,0,0,33,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,10,2,0,0,0,24,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,1,28,0,1,0,20,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,13,28,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,1,1,0,0,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,19,24,0,0,0,29,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,23,27,0,0,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,23,28,0,0,0,19,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,13,14,0,1,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,22,14,0,0,0,20,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,2,1,0,0,0,19,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,1,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,13,27,0,1,0,18,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,13,28,0,1,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,3,1,0,1,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,1,1,1,0,0,20,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,22,27,1,1,0,18,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,4,14,1,0,0,18,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,3,1,1,0,0,35,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,13,28,1,0,0,18,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
1,2,1,1,22,14,1,1,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,23,14,1,1,0,19,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,1,28,1,0,0,20,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,5,1,1,1,1,1,0,0,19,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,23,28,1,0,0,19,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,13,1,1,1,1,1,0,0,24,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,3,0,1,22,27,1,0,0,29,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,23,3,1,0,0,24,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,28,1,0,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
2,2,1,1,13,14,1,0,0,37,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,1,1,1,0,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,1,1,1,1,0,20,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,24,29,1,0,0,18,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,22,14,1,0,0,22,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,23,28,1,1,0,22,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,1,1,28,1,0,0,18,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,1,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,22,27,1,0,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,23,14,1,0,0,19,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,13,28,1,0,0,19,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,13,14,1,0,0,21,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,3,1,1,0,0,19,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,13,1,1,3,3,1,0,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,13,14,1,0,0,19,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,13,1,1,0,0,25,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,22,1,1,0,0,22,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,1,0,0,24,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,3,1,0,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,3,1,1,0,0,18,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,2,1,1,23,27,1,0,0,20,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,1,1,0,19,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,22,27,1,0,0,19,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,3,3,1,0,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,22,27,1,0,0,23,-4.06,Dropout,Portugal,39.6621648,-8.1353519
2,15,1,1,22,28,1,0,0,47,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,1,1,1,0,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
